iter	Logloss
2608	0.2473620556
2609	0.2472823382
2610	0.2471906194
2611	0.2470506035
2612	0.2469302828
2613	0.2468477841
2614	0.2466859936
2615	0.2466005547
2616	0.2465398064
2617	0.2464530067
2618	0.2463221444
2619	0.246267142
2620	0.2461667527
2621	0.2460526296
2622	0.2459232563
2623	0.2458399778
2624	0.2457788121
2625	0.2456971443
2626	0.2456370354
2627	0.2455431134
2628	0.2455161286
2629	0.2454918186
2630	0.2454079082
2631	0.2452952049
2632	0.2452440322
2633	0.245169303
2634	0.2450872237
2635	0.2450322372
2636	0.2449444609
2637	0.2448814612
2638	0.2447275
2639	0.2446825902
2640	0.2445860287
2641	0.24453484
2642	0.2444104983
2643	0.2443049957
2644	0.2441976299
2645	0.2440331298
2646	0.2439995318
2647	0.2439180869
2648	0.2437871901
2649	0.2436952765
2650	0.2436351884
2651	0.2435851349
2652	0.2434614832
2653	0.2434009627
2654	0.2433474366
2655	0.2432760462
2656	0.243215776
2657	0.2431365264
2658	0.2430778201
2659	0.2429686492
2660	0.2429095955
2661	0.2428644259
2662	0.2427543289
2663	0.2426377555
2664	0.2426148895
2665	0.2425291359
2666	0.2424263812
2667	0.2423649726
2668	0.242257843
2669	0.2421892699
2670	0.2420967652
2671	0.242058875
2672	0.2420276661
2673	0.2418776713
2674	0.241791609
2675	0.2416537055
2676	0.241591694
2677	0.2415080823
2678	0.2414857412
2679	0.2414102825
2680	0.2413374102
2681	0.2411269857
2682	0.241062254
2683	0.2409894671
2684	0.2408617688
2685	0.2407896754
2686	0.2407481908
2687	0.2406221647
2688	0.2405408564
2689	0.2404354116
2690	0.2403542236
2691	0.2402746198
2692	0.2401691496
2693	0.2401081459
2694	0.2399771914
2695	0.2399110805
2696	0.2398100924
2697	0.2397362573
2698	0.2396278083
2699	0.2395765482
2700	0.2395434567
2701	0.2394667431
2702	0.2394000951
2703	0.2393287714
2704	0.2392041824
2705	0.2391821725
2706	0.2390799832
2707	0.2389714464
2708	0.2388894278
2709	0.2388528197
2710	0.2387873276
2711	0.2387086738
2712	0.2386804299
2713	0.2386261781
2714	0.2385627836
2715	0.2384996659
2716	0.2384221455
2717	0.2383380923
2718	0.2382309527
2719	0.2381719198
2720	0.2380829602
2721	0.2379906336
2722	0.2379289606
2723	0.2377894381
2724	0.2376816074
2725	0.2376228612
2726	0.2375842012
2727	0.2374828098
2728	0.237422568
2729	0.2373887664
2730	0.2372989708
2731	0.2372377746
2732	0.2371346171
2733	0.2370161799
2734	0.2369545842
2735	0.2368269649
2736	0.2367520379
2737	0.2366857958
2738	0.2365885306
2739	0.2365133524
2740	0.2364420831
2741	0.2363605779
2742	0.2363299533
2743	0.2362475014
2744	0.2362021033
2745	0.2361409763
2746	0.236039087
2747	0.2359796258
2748	0.2359062348
2749	0.2358439336
2750	0.2358019555
2751	0.2357224827
2752	0.2356659588
2753	0.2355605508
2754	0.235492098
2755	0.235405023
2756	0.2353659806
2757	0.2351928969
2758	0.2351141099
2759	0.2350063619
2760	0.2349442976
2761	0.2348950492
2762	0.2348332262
2763	0.2347688504
2764	0.2347061601
2765	0.2346694294
2766	0.2345704269
2767	0.2344865805
2768	0.2344504302
2769	0.234387174
2770	0.2342992082
2771	0.2342415631
2772	0.2341460093
2773	0.2340640616
2774	0.2340064754
2775	0.2339617321
2776	0.2339163716
2777	0.233817612
2778	0.233743774
2779	0.2336520785
2780	0.2335291289
2781	0.2334478673
2782	0.2333912307
2783	0.2333443788
2784	0.2332720619
2785	0.2331983072
2786	0.2331210899
2787	0.233105645
2788	0.2330228053
2789	0.2329675585
2790	0.2329090202
2791	0.2328869566
2792	0.2328361402
2793	0.2327465355
2794	0.2326916176
2795	0.2326296516
2796	0.2325698815
2797	0.2324668148
2798	0.2323992777
2799	0.2322688698
2800	0.2322043193
2801	0.2320614014
2802	0.231967892
2803	0.2319109261
2804	0.2318480804
2805	0.2317919804
2806	0.2317181085
2807	0.2316871905
2808	0.2316414098
2809	0.2315359985
2810	0.23145102
2811	0.2313900514
2812	0.2313006318
2813	0.2312753744
2814	0.2312188671
2815	0.2311612335
2816	0.2311034603
2817	0.2309880341
2818	0.2309419616
2819	0.2307955052
2820	0.2307436072
2821	0.2306680691
2822	0.2306084417
2823	0.2305073306
2824	0.2304722875
2825	0.2303937572
2826	0.2303466391
2827	0.2303198558
2828	0.2302786215
2829	0.2302199368
2830	0.2301459857
2831	0.2300724863
2832	0.2299808037
2833	0.2298881288
2834	0.229796507
2835	0.2297063903
2836	0.2296584854
2837	0.2295982738
2838	0.2295143227
2839	0.2294030832
2840	0.2293405634
2841	0.2292385073
2842	0.2291659867
2843	0.2290816367
2844	0.2289675332
2845	0.2289000339
2846	0.2288311833
2847	0.2288107983
2848	0.228741393
2849	0.2286739904
2850	0.2286397238
2851	0.2285970517
2852	0.2284781173
2853	0.2284221534
2854	0.2283542699
2855	0.2282895194
2856	0.22818312
2857	0.2281028054
2858	0.2280372178
2859	0.2279795207
2860	0.2279422046
2861	0.2278987089
2862	0.2278405901
2863	0.2278023596
2864	0.2277806046
2865	0.227755043
2866	0.2277222032
2867	0.227670819
2868	0.2276062506
2869	0.2275122936
2870	0.2274246137
2871	0.2273422592
2872	0.2272216186
2873	0.2271235991
2874	0.2270694361
2875	0.2269700198
2876	0.2269104867
2877	0.2268663291
2878	0.2268096124
2879	0.226756947
2880	0.2266086787
2881	0.2264622258
2882	0.2263845843
2883	0.2263368683
2884	0.2262763852
2885	0.2261917792
2886	0.2261198287
2887	0.2260696469
2888	0.2259702275
2889	0.2258684182
2890	0.2258033243
2891	0.2257363904
2892	0.2256555035
2893	0.2255748801
2894	0.2254981436
2895	0.225413303
2896	0.2253507711
2897	0.2252710275
2898	0.2252003498
2899	0.2250898528
2900	0.2250212408
2901	0.2249298228
2902	0.2248677568
2903	0.2247956773
2904	0.2246819947
2905	0.2246214886
2906	0.2245796042
2907	0.2245259153
2908	0.2244643665
2909	0.2243586745
2910	0.2242829975
2911	0.2241960044
2912	0.2241390842
2913	0.224055712
2914	0.2239645768
2915	0.2238978432
2916	0.2238707896
2917	0.2238093729
2918	0.2237559094
2919	0.2236641213
2920	0.2235903726
2921	0.2234976193
2922	0.2234309376
2923	0.2233865985
2924	0.2233531128
2925	0.2233002197
2926	0.2232123614
2927	0.2231744524
2928	0.2231019267
2929	0.2230027235
2930	0.2229479578
2931	0.2229349712
2932	0.222852399
2933	0.2228213266
2934	0.2227581475
2935	0.2227084911
2936	0.2226731369
2937	0.2226071233
2938	0.2225626199
2939	0.2224587659
2940	0.2223647542
2941	0.2222656548
2942	0.2221637701
2943	0.2221194941
2944	0.2220547116
2945	0.2219814644
2946	0.2219213682
2947	0.2218456394
2948	0.2217855269
2949	0.2217264481
2950	0.2216771439
2951	0.2215433248
2952	0.2215003276
2953	0.2213712584
2954	0.2213308487
2955	0.2212326244
2956	0.2211552303
2957	0.2210913784
2958	0.2210546596
2959	0.2209990338
2960	0.2209637329
2961	0.2209071332
2962	0.2208470056
2963	0.220792614
2964	0.2206784284
2965	0.2206310599
2966	0.2205847897
2967	0.2205605271
2968	0.220496689
2969	0.220432796
2970	0.2204085486
2971	0.220352109
2972	0.2202936595
2973	0.2202358702
2974	0.2201838296
2975	0.2201155936
2976	0.2200796698
2977	0.2200437756
2978	0.2199563044
2979	0.2198699487
2980	0.2198088201
2981	0.2196952306
2982	0.2196616376
2983	0.2196068388
2984	0.2195394246
2985	0.2194619739
2986	0.2193825024
2987	0.2192925846
2988	0.21924018
2989	0.2191156707
2990	0.2190144514
2991	0.2189690958
2992	0.2188819322
2993	0.2187721374
2994	0.2187334911
2995	0.2186601591
2996	0.2186035568
2997	0.2185011139
2998	0.2184492587
2999	0.2183568777
3000	0.2183175439
3001	0.2182129257
3002	0.2181482491
3003	0.2180527465
3004	0.2179877567
3005	0.2179108715
3006	0.2178416049
3007	0.2177856436
3008	0.2177474863
3009	0.2176446273
3010	0.2175746791
3011	0.2174806873
3012	0.2173862425
3013	0.2172923417
3014	0.2172231829
3015	0.2171470209
3016	0.2171040453
3017	0.2170689291
3018	0.2170317796
3019	0.2169558999
3020	0.2168513502
3021	0.2167571235
3022	0.2166999489
3023	0.2166424753
3024	0.2165752651
3025	0.2164458598
3026	0.2164114399
3027	0.2163528496
3028	0.216290354
3029	0.2161901766
3030	0.2161370724
3031	0.2160599548
3032	0.2160004556
3033	0.2159399752
3034	0.215902087
3035	0.2157736038
3036	0.2157413022
3037	0.2156725502
3038	0.2156285976
3039	0.2155534483
3040	0.2155115821
3041	0.215424911
3042	0.2153335917
3043	0.2152433516
3044	0.2151974098
3045	0.2151413752
3046	0.215097638
3047	0.2150628765
3048	0.2150320081
3049	0.2149649572
3050	0.2149018573
3051	0.2148324266
3052	0.2147971513
3053	0.2147278885
3054	0.2146322658
3055	0.2145166726
3056	0.2144668217
3057	0.2144085807
3058	0.2143128075
3059	0.2141924476
3060	0.2140936145
3061	0.2140537632
3062	0.2139697316
3063	0.2139364468
3064	0.2138533127
3065	0.2137876036
3066	0.2137217423
3067	0.2136427089
3068	0.2135918871
3069	0.2135351281
3070	0.2134401284
3071	0.213359942
3072	0.2133200649
3073	0.2132347337
3074	0.2131677383
3075	0.2131246606
3076	0.213049963
3077	0.2129830639
3078	0.2129193151
3079	0.2128883443
3080	0.2128533069
3081	0.2127979652
3082	0.2127347418
3083	0.212653351
3084	0.2125860318
3085	0.2125016182
3086	0.2124512408
3087	0.2123847423
3088	0.2122995175
3089	0.2122324072
3090	0.2121764778
3091	0.212094427
3092	0.2120460495
3093	0.2119849237
3094	0.2119150547
3095	0.2118605324
3096	0.2117637493
3097	0.2116779238
3098	0.2116318145
3099	0.211599634
3100	0.2115063941
3101	0.2114148439
3102	0.2113678211
3103	0.2113162564
3104	0.2112503544
3105	0.2111722961
3106	0.2110879279
3107	0.2110666038
3108	0.2109778504
3109	0.2109460621
3110	0.210852424
3111	0.2107836626
3112	0.210722598
3113	0.2106130573
3114	0.2104982116
3115	0.2104493935
3116	0.2104231553
3117	0.2103935218
3118	0.2102638982
3119	0.210164583
3120	0.2101101949
3121	0.2100527143
3122	0.2100311416
3123	0.2099716241
3124	0.2098898343
3125	0.2098315034
3126	0.209673185
3127	0.2096411778
3128	0.2095735741
3129	0.2095268698
3130	0.2094043019
3131	0.2093375941
3132	0.209304905
3133	0.2092240458
3134	0.2091391023
3135	0.2091064375
3136	0.2090600629
3137	0.2090235113
3138	0.2089897173
3139	0.2089217255
3140	0.2088678026
3141	0.208827616
3142	0.2087750244
3143	0.2087196403
3144	0.2086809553
3145	0.2086273552
3146	0.2085763069
3147	0.2085299161
3148	0.2084366
3149	0.2083469356
3150	0.2083007662
3151	0.2082211277
3152	0.2081508163
3153	0.2080888485
3154	0.2080495947
3155	0.2079984327
3156	0.2079533376
3157	0.2079107069
3158	0.2078751124
3159	0.2078280961
3160	0.2077840392
3161	0.2077477107
3162	0.207710608
3163	0.2076852039
3164	0.2075673363
3165	0.2075067658
3166	0.2074634946
3167	0.2074379687
3168	0.2073628772
3169	0.2072622582
3170	0.2072039961
3171	0.2071602406
3172	0.2071035462
3173	0.2070682411
3174	0.207029665
3175	0.2069959692
3176	0.2069040252
3177	0.2068195788
3178	0.2067739682
3179	0.2066902095
3180	0.2066391029
3181	0.2065763669
3182	0.2065359847
3183	0.2064750337
3184	0.2063839257
3185	0.2063143458
3186	0.2062634807
3187	0.2062209224
3188	0.2061693329
3189	0.2061113675
3190	0.2059903638
3191	0.205922722
3192	0.205818186
3193	0.2056876494
3194	0.2055830318
3195	0.2054731035
3196	0.2054303891
3197	0.2053526429
3198	0.205328561
3199	0.2052498213
3200	0.2052244101
3201	0.2051526276
3202	0.2050752711
3203	0.2049946047
3204	0.2049423741
3205	0.2048636891
3206	0.2048047577
3207	0.2047676764
3208	0.2047384556
3209	0.2046748558
3210	0.2046076862
3211	0.2045111908
3212	0.2044577982
3213	0.2044173971
3214	0.2043297715
3215	0.2042468702
3216	0.2042194814
3217	0.2041744482
3218	0.204076732
3219	0.2039505151
3220	0.2038898024
3221	0.2038362359
3222	0.2037539072
3223	0.2036590476
3224	0.2035587188
3225	0.2034993749
3226	0.2034822806
3227	0.203378308
3228	0.2033353385
3229	0.2032538148
3230	0.2031963597
3231	0.2031623834
3232	0.2030669159
3233	0.2030153687
3234	0.2029795704
3235	0.2028688144
3236	0.2027905974
3237	0.2027393697
3238	0.2026771112
3239	0.2025919934
3240	0.2025500911
3241	0.2024999204
3242	0.2024544651
3243	0.2023740041
3244	0.2023172397
3245	0.202267868
3246	0.2022396738
3247	0.2021901195
3248	0.202131441
3249	0.2020836797
3250	0.2020393992
3251	0.2019725513
3252	0.2018879696
3253	0.2017716329
3254	0.2017406217
3255	0.2016720878
3256	0.2016230526
3257	0.2015307667
3258	0.2014905489
3259	0.2014530213
3260	0.20137557
3261	0.2013212514
3262	0.201260195
3263	0.2011884123
3264	0.2011585868
3265	0.2011302938
3266	0.2010506922
3267	0.2010335395
3268	0.2009801904
3269	0.200917566
3270	0.200875315
3271	0.2008310266
3272	0.2008094677
3273	0.2007474344
3274	0.200716241
3275	0.2006021429
3276	0.2004973142
3277	0.2004324457
3278	0.2003694919
3279	0.2002763196
3280	0.2002064541
3281	0.2001431368
3282	0.200080208
3283	0.2000040324
3284	0.1999235359
3285	0.1998648095
3286	0.1998096843
3287	0.1997495069
3288	0.1997310816
3289	0.19966265
3290	0.1996162954
3291	0.1995439018
3292	0.1994781378
3293	0.1994348692
3294	0.1993753998
3295	0.1993356268
3296	0.1992800852
3297	0.1992554201
3298	0.1991782503
3299	0.1991445157
3300	0.199082054
3301	0.1990127149
3302	0.1989797613
3303	0.1989177186
3304	0.1988364817
3305	0.198760352
3306	0.1987245922
3307	0.1986744666
3308	0.1986400727
3309	0.1985551687
3310	0.198495003
3311	0.19843922
3312	0.1983724196
3313	0.1983423962
3314	0.1982950685
3315	0.1982329266
3316	0.1981900115
3317	0.1981265426
3318	0.1980222069
3319	0.1979475945
3320	0.1978647283
3321	0.1978094836
3322	0.197733357
3323	0.1976809112
3324	0.1976438617
3325	0.1975396729
3326	0.1974634644
3327	0.1973652635
3328	0.1973303065
3329	0.1972220994
3330	0.1972042396
3331	0.1971730299
3332	0.1971040189
3333	0.19708182
3334	0.1970101044
3335	0.1969210251
3336	0.1968796823
3337	0.1968415736
3338	0.1968148015
3339	0.1967537853
3340	0.1967119754
3341	0.1966485473
3342	0.1965804356
3343	0.1965241289
3344	0.1965080307
3345	0.1964366937
3346	0.1963645569
3347	0.1962652781
3348	0.1962315653
3349	0.1961500656
3350	0.1961342399
3351	0.1960952159
3352	0.1960160352
3353	0.1959406303
3354	0.1958970506
3355	0.1958458321
3356	0.1957948358
3357	0.1957682163
3358	0.195733056
3359	0.1957063977
3360	0.1956336156
3361	0.1956016992
3362	0.1955126811
3363	0.1954365593
3364	0.1953875086
3365	0.1953311636
3366	0.1952747087
3367	0.1951916192
3368	0.1951597088
3369	0.1951112831
3370	0.1950759648
3371	0.1950225623
3372	0.1949635693
3373	0.1948496877
3374	0.194735386
3375	0.1947083083
3376	0.1946480837
3377	0.1946163498
3378	0.1945731208
3379	0.1945265947
3380	0.1944278377
3381	0.1943701531
3382	0.1943355504
3383	0.1942734509
3384	0.1942378235
3385	0.1941822394
3386	0.1941313579
3387	0.1940811539
3388	0.1939786261
3389	0.1939279113
3390	0.1939033106
3391	0.193859932
3392	0.1938307835
3393	0.1937957382
3394	0.1937540915
3395	0.1936907856
3396	0.1936534056
3397	0.1935703713
3398	0.19354379
3399	0.1934813296
3400	0.1934017931
3401	0.1933410486
3402	0.193284998
3403	0.1931727877
3404	0.1930713256
3405	0.1930287599
3406	0.1929290556
3407	0.1928916098
3408	0.1928263162
3409	0.192740271
3410	0.1926413974
3411	0.192572678
3412	0.1925174737
3413	0.1924482287
3414	0.19239772
3415	0.1923016902
3416	0.192239924
3417	0.1921737387
3418	0.1921453243
3419	0.1920701037
3420	0.1920459267
3421	0.1920167964
3422	0.1919674776
3423	0.1919214345
3424	0.1918697804
3425	0.1918226434
3426	0.1917883449
3427	0.1917360943
3428	0.1916560193
3429	0.1915822483
3430	0.1914910839
3431	0.1914085717
3432	0.1913055124
3433	0.1912185824
3434	0.1911825813
3435	0.1911092682
3436	0.1910594394
3437	0.1909956598
3438	0.190961763
3439	0.190898696
3440	0.190868434
3441	0.1908494708
3442	0.1907872006
3443	0.1907214845
3444	0.1906877187
3445	0.1906014072
3446	0.1905540942
3447	0.190497275
3448	0.19041679
3449	0.1903677563
3450	0.1903252345
3451	0.190263412
3452	0.1901779094
3453	0.1901048566
3454	0.1900093033
3455	0.1899409092
3456	0.1898975108
3457	0.1897867018
3458	0.1897162532
3459	0.1896214363
3460	0.1895692694
3461	0.1895124138
3462	0.1894649968
3463	0.189379783
3464	0.189334958
3465	0.1892497014
3466	0.1892047391
3467	0.1891654598
3468	0.1890800334
3469	0.189012999
3470	0.1889469662
3471	0.1888985668
3472	0.1887873391
3473	0.1887096831
3474	0.1886624065
3475	0.1885790917
3476	0.188522424
3477	0.1884544134
3478	0.1883813023
3479	0.1882788085
3480	0.1882565037
3481	0.188183978
3482	0.1881481597
3483	0.1880940475
3484	0.1880349708
3485	0.187974104
3486	0.1879409455
3487	0.1878898582
3488	0.1878571033
3489	0.1878188602
3490	0.1877649276
3491	0.1877140301
3492	0.1876405073
3493	0.1876141802
3494	0.1875634862
3495	0.1875044468
3496	0.1874291271
3497	0.1873802208
3498	0.1873365501
3499	0.1872992562
3500	0.1872131175
3501	0.1871741354
3502	0.1870822277
3503	0.1870273774
3504	0.1869329489
3505	0.1868657217
3506	0.1868138607
3507	0.1867775587
3508	0.1867409261
3509	0.1866696326
3510	0.1866006744
3511	0.1865372361
3512	0.1864755074
3513	0.1864486703
3514	0.1863773445
3515	0.1862682248
3516	0.186220983
3517	0.1861393932
3518	0.1860723028
3519	0.1860324696
3520	0.1859798402
3521	0.1859431529
3522	0.185894924
3523	0.1858300283
3524	0.1857587675
3525	0.1856657813
3526	0.1855244191
3527	0.1854796396
3528	0.1854356206
3529	0.1853382119
3530	0.1853070884
3531	0.1852767806
3532	0.1851767749
3533	0.1850910056
3534	0.1850492487
3535	0.1850074045
3536	0.1849393831
3537	0.1848817458
3538	0.184779863
3539	0.184719441
3540	0.1846613672
3541	0.1846188673
3542	0.1845801052
3543	0.1844871317
3544	0.1844559149
3545	0.1844038677
3546	0.1843575535
3547	0.1843041105
3548	0.1842359952
3549	0.1841768532
3550	0.1841055584
3551	0.1840675077
3552	0.1840170433
3553	0.1839749209
3554	0.1839052805
3555	0.1838083349
3556	0.1837593667
3557	0.1837341032
3558	0.183689135
3559	0.183661836
3560	0.1835618817
3561	0.1835284735
3562	0.1834959193
3563	0.1834008945
3564	0.1833352179
3565	0.1832889083
3566	0.1832363524
3567	0.1831891851
3568	0.1831404412
3569	0.1830625814
3570	0.1830043034
3571	0.1829510112
3572	0.1829000182
3573	0.1828380794
3574	0.1827799903
3575	0.18275123
3576	0.1827063098
3577	0.182616207
3578	0.1825614006
3579	0.1824838378
3580	0.182441778
3581	0.1823475726
3582	0.1822731505
3583	0.1822431732
3584	0.18221142
3585	0.1821803427
3586	0.1821477933
3587	0.1821116958
3588	0.1820690847
3589	0.1820093605
3590	0.1819841177
3591	0.1818915795
3592	0.181844499
3593	0.1818055506
3594	0.181746046
3595	0.1816942761
3596	0.1816419747
3597	0.1816015262
3598	0.1815410741
3599	0.1814871372
3600	0.1814367118
3601	0.1813692352
3602	0.1812887332
3603	0.1812328093
3604	0.1811683063
3605	0.1810923028
3606	0.1809807092
3607	0.1808875742
3608	0.1808294785
3609	0.1807650111
3610	0.1807074616
3611	0.1806706237
3612	0.1805755542
3613	0.1805309272
3614	0.1804804633
3615	0.1804322914
3616	0.1804067029
3617	0.1803653989
3618	0.1803345544
3619	0.1803097588
3620	0.1802384946
3621	0.180204459
3622	0.1801674495
3623	0.1801414273
3624	0.1800673681
3625	0.1800230553
3626	0.1799679199
3627	0.179895757
3628	0.17985011
3629	0.1797835761
3630	0.1797264443
3631	0.1797004258
3632	0.1796502722
3633	0.1796189209
3634	0.179565691
3635	0.1795064396
3636	0.179452147
3637	0.1794035929
3638	0.1793677246
3639	0.179292331
3640	0.1792070632
3641	0.1791202862
3642	0.1790595803
3643	0.1789829722
3644	0.1789379073
3645	0.1789012002
3646	0.17883572
3647	0.1787907176
3648	0.1787563799
3649	0.1787487845
3650	0.1787021736
3651	0.1786438013
3652	0.1785748253
3653	0.1785333098
3654	0.178477986
3655	0.1784434444
3656	0.1784031694
3657	0.1783407633
3658	0.1783050434
3659	0.1782548902
3660	0.1782159693
3661	0.1781845906
3662	0.1781421283
3663	0.1780800535
3664	0.1780130482
3665	0.1779641072
3666	0.1779275275
3667	0.1778603315
3668	0.1778305706
3669	0.17777906
3670	0.177751413
3671	0.1776565166
3672	0.1775700758
3673	0.1775359664
3674	0.1774829637
3675	0.1774603633
3676	0.1774000373
3677	0.1773638946
3678	0.177331777
3679	0.177306523
3680	0.1772149384
3681	0.1771750138
3682	0.1771315107
3683	0.1770868386
3684	0.177047679
3685	0.1769684799
3686	0.1769004528
3687	0.1768432982
3688	0.1768029509
3689	0.1767438408
3690	0.1766923772
3691	0.1766516301
3692	0.1765916017
3693	0.1765582562
3694	0.1765150296
3695	0.1764752149
3696	0.1764092338
3697	0.1763494301
3698	0.1763097994
3699	0.1762609425
3700	0.176217036
3701	0.1761734975
3702	0.176123303
3703	0.1760912198
3704	0.1760245898
3705	0.1759864864
3706	0.1759320904
3707	0.1758878871
3708	0.1758500759
3709	0.1757822426
3710	0.1757377495
3711	0.1756836788
3712	0.1756377772
3713	0.1755600099
3714	0.1755306168
3715	0.1754828511
3716	0.1754228301
3717	0.1753595451
3718	0.1753062801
3719	0.1752398042
3720	0.1751991768
3721	0.1751820875
3722	0.1751259146
3723	0.1750974652
3724	0.1750600188
3725	0.1750142716
3726	0.1749433874
3727	0.1748546849
3728	0.1747947152
3729	0.1747693997
3730	0.1747220061
3731	0.1746828745
3732	0.1746599394
3733	0.1746012341
3734	0.1745785934
3735	0.1745310751
3736	0.1744753234
3737	0.1744326806
3738	0.174389952
3739	0.1742945988
3740	0.1742397465
3741	0.1742032824
3742	0.174154472
3743	0.1741036108
3744	0.1740583123
3745	0.174024121
3746	0.1739824248
3747	0.1739111018
3748	0.173872751
3749	0.1738355964
3750	0.1737955782
3751	0.1736876997
3752	0.1736452727
3753	0.1735914326
3754	0.1735355086
3755	0.1734991271
3756	0.1734067287
3757	0.1733335555
3758	0.1733114783
3759	0.1732845734
3760	0.173208588
3761	0.1731256538
3762	0.1731065291
3763	0.1730151675
3764	0.1729628795
3765	0.1729168418
3766	0.1728607269
3767	0.1728120795
3768	0.1727894026
3769	0.1727240692
3770	0.1726597447
3771	0.1725888966
3772	0.1725217967
3773	0.1724599638
3774	0.172416481
3775	0.172361221
3776	0.1723063961
3777	0.1722586487
3778	0.1722042346
3779	0.1721613564
3780	0.1721212584
3781	0.1721045549
3782	0.1720825621
3783	0.1720350876
3784	0.1720052183
3785	0.1719680642
3786	0.1719341239
3787	0.1718805227
3788	0.1718161029
3789	0.1717669419
3790	0.1717029711
3791	0.1716513356
3792	0.1716013388
3793	0.171522335
3794	0.1714653528
3795	0.1714260331
3796	0.1713919848
3797	0.1713611014
3798	0.1713258722
3799	0.1712811491
3800	0.171241026
3801	0.1711738507
3802	0.1711128508
3803	0.1710541075
3804	0.1709935393
3805	0.1709500506
3806	0.1708668829
3807	0.1708159846
3808	0.170778352
3809	0.1707292736
3810	0.1706923565
3811	0.1706538677
3812	0.1706201253
3813	0.1705610218
3814	0.1705280707
3815	0.1704835081
3816	0.1704255982
3817	0.1703433584
3818	0.1702843807
3819	0.1702509862
3820	0.1701838019
3821	0.1701189896
3822	0.1700875934
3823	0.1700452803
3824	0.1699981245
3825	0.1699642558
3826	0.1699181934
3827	0.1698626161
3828	0.169820333
3829	0.1697770809
3830	0.1697147164
3831	0.1696714631
3832	0.1696349131
3833	0.1696025511
3834	0.1695501966
3835	0.169515768
3836	0.1694332613
3837	0.1693918647
3838	0.1693369485
3839	0.1692521459
3840	0.1692289345
3841	0.1691526891
3842	0.1691305696
3843	0.1690688665
3844	0.1690298863
3845	0.1689868929
3846	0.1689104798
3847	0.1688324842
3848	0.1687898695
3849	0.1687657031
3850	0.1687377851
3851	0.1687083461
3852	0.1686866174
3853	0.1686630847
3854	0.1686309969
3855	0.1685614138
3856	0.168504577
3857	0.1684481398
3858	0.1684004065
3859	0.1683504475
3860	0.1683209892
3861	0.1682685319
3862	0.1682222152
3863	0.1681899254
3864	0.1681598226
3865	0.1681341463
3866	0.168043343
3867	0.1680129192
3868	0.1679716968
3869	0.1679259149
3870	0.1678549382
3871	0.16780803
3872	0.1677437442
3873	0.1677225853
3874	0.1676771286
3875	0.1676253175
3876	0.1675735535
3877	0.1675172583
3878	0.1674968764
3879	0.1674556829
3880	0.1673998251
3881	0.1673781618
3882	0.1673296314
3883	0.1672684581
3884	0.1672050792
3885	0.1671839624
3886	0.1671134642
3887	0.167054558
3888	0.1669819919
3889	0.1669191394
3890	0.1668531582
3891	0.1668094355
3892	0.1667569811
3893	0.1666852394
3894	0.1666407868
3895	0.1665987229
3896	0.1665443424
3897	0.1664796012
3898	0.1664124009
3899	0.1663719851
3900	0.1663498507
3901	0.1663075673
3902	0.1662519585
3903	0.166201703
3904	0.1661806197
3905	0.1661265871
3906	0.1660686939
3907	0.1660373007
3908	0.1659923062
3909	0.1659288086
3910	0.1658884668
3911	0.1658237291
3912	0.165742623
3913	0.1656725868
3914	0.1656143496
3915	0.1654975474
3916	0.1654498128
3917	0.1653784275
3918	0.1653171208
3919	0.1652953198
3920	0.1652593053
3921	0.1651639165
3922	0.1651212305
3923	0.1650550804
3924	0.1650153381
3925	0.1649646917
3926	0.1649391271
3927	0.1649032255
3928	0.164847582
3929	0.1647760314
3930	0.1647324467
3931	0.1646986372
3932	0.1646781607
3933	0.1646037641
3934	0.1645729737
3935	0.1644885658
3936	0.1644487017
3937	0.1644395086
3938	0.1644157207
3939	0.1643882978
3940	0.1643249605
3941	0.1642683618
3942	0.1642230529
3943	0.164189905
3944	0.1641636521
3945	0.1641134263
3946	0.1640471119
3947	0.1639847304
3948	0.1639558694
3949	0.1639054496
3950	0.163847894
3951	0.1638081474
3952	0.1637333266
3953	0.1636387017
3954	0.163568633
3955	0.1635312087
3956	0.1635008402
3957	0.1634353049
3958	0.1633908956
3959	0.1633561782
3960	0.163321176
3961	0.163274571
3962	0.1632366653
3963	0.1631922066
3964	0.1631355699
3965	0.163032177
3966	0.1629944342
3967	0.1629700282
3968	0.1628730678
3969	0.162839179
3970	0.1627784137
3971	0.1627412687
3972	0.1627179569
3973	0.1626390801
3974	0.1625733431
3975	0.1625486406
3976	0.162513849
3977	0.1624756385
3978	0.1624303142
3979	0.1623930959
3980	0.1623464869
3981	0.1623129578
3982	0.1622708179
3983	0.1622083612
3984	0.1621619525
3985	0.1621194105
3986	0.1620959609
3987	0.1620265084
3988	0.1619849861
3989	0.1619408647
3990	0.1618885123
3991	0.1618340262
3992	0.1618170888
3993	0.1617745501
3994	0.1617419992
3995	0.1616631674
3996	0.1616165531
3997	0.1615978724
3998	0.1615484615
3999	0.1615007414
4000	0.1614625361
4001	0.1614237048
4002	0.1613527475
4003	0.1613026846
4004	0.1612572807
4005	0.1612005874
4006	0.1611480845
4007	0.161084897
4008	0.1610449807
4009	0.1610012033
4010	0.160975889
4011	0.1609209892
4012	0.1608958681
4013	0.1607828371
4014	0.1607566252
4015	0.1607052553
4016	0.1606813387
4017	0.1606595086
4018	0.1606228434
4019	0.1606059854
4020	0.1605805723
4021	0.1605601325
